/home/andrew/Documents/docs/2-resolver-problema/process-mining/prescriptive-process-monitoring/timing-explanations-pspm/.venv/lib/python3.14/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
Loading env from data/ready_to_use_adaptive_bpic2017.csv ...
Training PPO for 300,000 timesteps (seed=42) ...
Using cuda device
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28           |
|    ep_rew_mean          | 1.6e+03      |
| time/                   |              |
|    fps                  | 268          |
|    iterations           | 58           |
|    time_elapsed         | 110          |
|    total_timesteps      | 29696        |
| train/                  |              |
|    approx_kl            | 7.202034e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0745      |
|    explained_variance   | -4.89e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.53e+05     |
|    n_updates            | 285          |
|    policy_gradient_loss | -0.000552    |
|    value_loss           | 3.1e+05      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 27.5          |
|    ep_rew_mean          | 1.39e+03      |
| time/                   |               |
|    fps                  | 268           |
|    iterations           | 59            |
|    time_elapsed         | 112           |
|    total_timesteps      | 30208         |
| train/                  |               |
|    approx_kl            | 2.1104934e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0726       |
|    explained_variance   | -3.7e-06      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.59e+05      |
|    n_updates            | 290           |
|    policy_gradient_loss | -0.000206     |
|    value_loss           | 3.04e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 29.3          |
|    ep_rew_mean          | 1.4e+03       |
| time/                   |               |
|    fps                  | 268           |
|    iterations           | 60            |
|    time_elapsed         | 114           |
|    total_timesteps      | 30720         |
| train/                  |               |
|    approx_kl            | 3.1241216e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0716       |
|    explained_variance   | 2.98e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.19e+05      |
|    n_updates            | 295           |
|    policy_gradient_loss | -0.000105     |
|    value_loss           | 4.88e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30           |
|    ep_rew_mean          | 1.47e+03     |
| time/                   |              |
|    fps                  | 268          |
|    iterations           | 61           |
|    time_elapsed         | 116          |
|    total_timesteps      | 31232        |
| train/                  |              |
|    approx_kl            | 6.889459e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0705      |
|    explained_variance   | 1.31e-06     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.85e+05     |
|    n_updates            | 300          |
|    policy_gradient_loss | -6.13e-05    |
|    value_loss           | 3.76e+05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.4         |
|    ep_rew_mean          | 1.31e+03     |
| time/                   |              |
|    fps                  | 268          |
|    iterations           | 62           |
|    time_elapsed         | 118          |
|    total_timesteps      | 31744        |
| train/                  |              |
|    approx_kl            | 6.913906e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0694      |
|    explained_variance   | -1.91e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.45e+05     |
|    n_updates            | 305          |
|    policy_gradient_loss | -0.000107    |
|    value_loss           | 5.08e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 30            |
|    ep_rew_mean          | 1.42e+03      |
| time/                   |               |
|    fps                  | 269           |
|    iterations           | 63            |
|    time_elapsed         | 119           |
|    total_timesteps      | 32256         |
| train/                  |               |
|    approx_kl            | 1.8094433e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0691       |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.22e+05      |
|    n_updates            | 310           |
|    policy_gradient_loss | -0.000115     |
|    value_loss           | 3.79e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 30.3          |
|    ep_rew_mean          | 1.42e+03      |
| time/                   |               |
|    fps                  | 268           |
|    iterations           | 64            |
|    time_elapsed         | 121           |
|    total_timesteps      | 32768         |
| train/                  |               |
|    approx_kl            | 1.6858103e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0679       |
|    explained_variance   | -2.03e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.68e+05      |
|    n_updates            | 315           |
|    policy_gradient_loss | -0.000198     |
|    value_loss           | 5.52e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 31.1          |
|    ep_rew_mean          | 1.58e+03      |
| time/                   |               |
|    fps                  | 269           |
|    iterations           | 65            |
|    time_elapsed         | 123           |
|    total_timesteps      | 33280         |
| train/                  |               |
|    approx_kl            | 5.4278644e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0659       |
|    explained_variance   | -6.68e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.42e+05      |
|    n_updates            | 320           |
|    policy_gradient_loss | -0.000438     |
|    value_loss           | 3.08e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.5         |
|    ep_rew_mean          | 1.55e+03     |
| time/                   |              |
|    fps                  | 269          |
|    iterations           | 66           |
|    time_elapsed         | 125          |
|    total_timesteps      | 33792        |
| train/                  |              |
|    approx_kl            | 4.298752e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0643      |
|    explained_variance   | -4.65e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.54e+05     |
|    n_updates            | 325          |
|    policy_gradient_loss | -0.00039     |
|    value_loss           | 3.23e+05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.1         |
|    ep_rew_mean          | 1.56e+03     |
| time/                   |              |
|    fps                  | 269          |
|    iterations           | 67           |
|    time_elapsed         | 127          |
|    total_timesteps      | 34304        |
| train/                  |              |
|    approx_kl            | 1.806952e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0617      |
|    explained_variance   | -5.72e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.05e+05     |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.000836    |
|    value_loss           | 2.36e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 29.8          |
|    ep_rew_mean          | 1.51e+03      |
| time/                   |               |
|    fps                  | 269           |
|    iterations           | 68            |
|    time_elapsed         | 128           |
|    total_timesteps      | 34816         |
| train/                  |               |
|    approx_kl            | 1.0576448e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0594       |
|    explained_variance   | -5.96e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2e+05         |
|    n_updates            | 335           |
|    policy_gradient_loss | -0.000522     |
|    value_loss           | 4.31e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30.6         |
|    ep_rew_mean          | 1.47e+03     |
| time/                   |              |
|    fps                  | 270          |
|    iterations           | 69           |
|    time_elapsed         | 130          |
|    total_timesteps      | 35328        |
| train/                  |              |
|    approx_kl            | 5.562324e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.058       |
|    explained_variance   | 3.58e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 4.28e+05     |
|    n_updates            | 340          |
|    policy_gradient_loss | -4.14e-05    |
|    value_loss           | 6.69e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 31.4          |
|    ep_rew_mean          | 1.55e+03      |
| time/                   |               |
|    fps                  | 270           |
|    iterations           | 70            |
|    time_elapsed         | 132           |
|    total_timesteps      | 35840         |
| train/                  |               |
|    approx_kl            | 2.5564805e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0573       |
|    explained_variance   | -5.96e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.07e+05      |
|    n_updates            | 345           |
|    policy_gradient_loss | -0.000165     |
|    value_loss           | 4.16e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 30.8          |
|    ep_rew_mean          | 1.48e+03      |
| time/                   |               |
|    fps                  | 270           |
|    iterations           | 71            |
|    time_elapsed         | 134           |
|    total_timesteps      | 36352         |
| train/                  |               |
|    approx_kl            | 1.6937265e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0562       |
|    explained_variance   | -9.54e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.49e+05      |
|    n_updates            | 350           |
|    policy_gradient_loss | -0.000207     |
|    value_loss           | 5e+05         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33.3          |
|    ep_rew_mean          | 1.62e+03      |
| time/                   |               |
|    fps                  | 270           |
|    iterations           | 72            |
|    time_elapsed         | 136           |
|    total_timesteps      | 36864         |
| train/                  |               |
|    approx_kl            | 1.5298137e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0554       |
|    explained_variance   | -1.79e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.69e+05      |
|    n_updates            | 355           |
|    policy_gradient_loss | -0.000148     |
|    value_loss           | 3.39e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.1         |
|    ep_rew_mean          | 1.64e+03     |
| time/                   |              |
|    fps                  | 270          |
|    iterations           | 73           |
|    time_elapsed         | 138          |
|    total_timesteps      | 37376        |
| train/                  |              |
|    approx_kl            | 9.383075e-08 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0541      |
|    explained_variance   | -6.91e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.38e+05     |
|    n_updates            | 360          |
|    policy_gradient_loss | -3.4e-05     |
|    value_loss           | 3.21e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.4          |
|    ep_rew_mean          | 1.7e+03       |
| time/                   |               |
|    fps                  | 270           |
|    iterations           | 74            |
|    time_elapsed         | 139           |
|    total_timesteps      | 37888         |
| train/                  |               |
|    approx_kl            | 7.1127433e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0531       |
|    explained_variance   | -5.36e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.48e+05      |
|    n_updates            | 365           |
|    policy_gradient_loss | -0.000477     |
|    value_loss           | 2.84e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.8         |
|    ep_rew_mean          | 1.81e+03     |
| time/                   |              |
|    fps                  | 270          |
|    iterations           | 75           |
|    time_elapsed         | 141          |
|    total_timesteps      | 38400        |
| train/                  |              |
|    approx_kl            | 8.501578e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0514      |
|    explained_variance   | -6.32e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.08e+05     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.000528    |
|    value_loss           | 2.48e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.2          |
|    ep_rew_mean          | 1.82e+03      |
| time/                   |               |
|    fps                  | 270           |
|    iterations           | 76            |
|    time_elapsed         | 143           |
|    total_timesteps      | 38912         |
| train/                  |               |
|    approx_kl            | 1.7392449e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0497       |
|    explained_variance   | -3.1e-06      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.15e+05      |
|    n_updates            | 375           |
|    policy_gradient_loss | -3.61e-05     |
|    value_loss           | 4.36e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.6          |
|    ep_rew_mean          | 1.76e+03      |
| time/                   |               |
|    fps                  | 270           |
|    iterations           | 77            |
|    time_elapsed         | 145           |
|    total_timesteps      | 39424         |
| train/                  |               |
|    approx_kl            | 2.3826724e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0496       |
|    explained_variance   | -1.79e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.6e+05       |
|    n_updates            | 380           |
|    policy_gradient_loss | -0.000192     |
|    value_loss           | 4.21e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.4          |
|    ep_rew_mean          | 1.79e+03      |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 78            |
|    time_elapsed         | 147           |
|    total_timesteps      | 39936         |
| train/                  |               |
|    approx_kl            | 4.5188935e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0481       |
|    explained_variance   | -1.79e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.39e+05      |
|    n_updates            | 385           |
|    policy_gradient_loss | -0.000313     |
|    value_loss           | 3.45e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.8         |
|    ep_rew_mean          | 1.75e+03     |
| time/                   |              |
|    fps                  | 271          |
|    iterations           | 79           |
|    time_elapsed         | 149          |
|    total_timesteps      | 40448        |
| train/                  |              |
|    approx_kl            | 3.214227e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0471      |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.22e+05     |
|    n_updates            | 390          |
|    policy_gradient_loss | -3.61e-05    |
|    value_loss           | 4.59e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.9          |
|    ep_rew_mean          | 1.78e+03      |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 80            |
|    time_elapsed         | 151           |
|    total_timesteps      | 40960         |
| train/                  |               |
|    approx_kl            | 2.1932647e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0468       |
|    explained_variance   | -3.1e-06      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.76e+05      |
|    n_updates            | 395           |
|    policy_gradient_loss | -4.49e-05     |
|    value_loss           | 3.24e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.2          |
|    ep_rew_mean          | 1.71e+03      |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 81            |
|    time_elapsed         | 152           |
|    total_timesteps      | 41472         |
| train/                  |               |
|    approx_kl            | 3.2173702e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.046        |
|    explained_variance   | -2.26e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.13e+05      |
|    n_updates            | 400           |
|    policy_gradient_loss | -0.000259     |
|    value_loss           | 3.84e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.6         |
|    ep_rew_mean          | 1.74e+03     |
| time/                   |              |
|    fps                  | 271          |
|    iterations           | 82           |
|    time_elapsed         | 154          |
|    total_timesteps      | 41984        |
| train/                  |              |
|    approx_kl            | 9.048963e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0455      |
|    explained_variance   | -9.54e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.73e+05     |
|    n_updates            | 405          |
|    policy_gradient_loss | -7.73e-05    |
|    value_loss           | 3.69e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.3          |
|    ep_rew_mean          | 1.71e+03      |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 83            |
|    time_elapsed         | 156           |
|    total_timesteps      | 42496         |
| train/                  |               |
|    approx_kl            | 3.1164382e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0439       |
|    explained_variance   | -1.79e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.46e+05      |
|    n_updates            | 410           |
|    policy_gradient_loss | -5.22e-05     |
|    value_loss           | 4.4e+05       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.8         |
|    ep_rew_mean          | 1.65e+03     |
| time/                   |              |
|    fps                  | 271          |
|    iterations           | 84           |
|    time_elapsed         | 158          |
|    total_timesteps      | 43008        |
| train/                  |              |
|    approx_kl            | 8.312054e-08 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0438      |
|    explained_variance   | -4.89e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.37e+05     |
|    n_updates            | 415          |
|    policy_gradient_loss | -2.45e-05    |
|    value_loss           | 3.06e+05     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 33.4       |
|    ep_rew_mean          | 1.63e+03   |
| time/                   |            |
|    fps                  | 271        |
|    iterations           | 85         |
|    time_elapsed         | 160        |
|    total_timesteps      | 43520      |
| train/                  |            |
|    approx_kl            | 5.8976e-07 |
|    clip_fraction        | 0          |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.0433    |
|    explained_variance   | -4.77e-07  |
|    learning_rate        | 0.0003     |
|    loss                 | 1.92e+05   |
|    n_updates            | 420        |
|    policy_gradient_loss | -6.06e-05  |
|    value_loss           | 4.29e+05   |
----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 32.8          |
|    ep_rew_mean          | 1.6e+03       |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 86            |
|    time_elapsed         | 162           |
|    total_timesteps      | 44032         |
| train/                  |               |
|    approx_kl            | 3.6443816e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0426       |
|    explained_variance   | -1.19e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.54e+05      |
|    n_updates            | 425           |
|    policy_gradient_loss | -0.000213     |
|    value_loss           | 3.04e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33.4          |
|    ep_rew_mean          | 1.69e+03      |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 87            |
|    time_elapsed         | 163           |
|    total_timesteps      | 44544         |
| train/                  |               |
|    approx_kl            | 1.3272511e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0415       |
|    explained_variance   | -5.96e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.94e+05      |
|    n_updates            | 430           |
|    policy_gradient_loss | -0.000126     |
|    value_loss           | 3.96e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.5         |
|    ep_rew_mean          | 1.78e+03     |
| time/                   |              |
|    fps                  | 271          |
|    iterations           | 88           |
|    time_elapsed         | 165          |
|    total_timesteps      | 45056        |
| train/                  |              |
|    approx_kl            | 4.538917e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0406      |
|    explained_variance   | -4.29e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.6e+05      |
|    n_updates            | 435          |
|    policy_gradient_loss | -0.000345    |
|    value_loss           | 2.92e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33.6          |
|    ep_rew_mean          | 1.82e+03      |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 89            |
|    time_elapsed         | 167           |
|    total_timesteps      | 45568         |
| train/                  |               |
|    approx_kl            | 4.7008507e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0394       |
|    explained_variance   | -4.77e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 4.29e+05      |
|    n_updates            | 440           |
|    policy_gradient_loss | -7.8e-05      |
|    value_loss           | 8.13e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33.1          |
|    ep_rew_mean          | 1.82e+03      |
| time/                   |               |
|    fps                  | 271           |
|    iterations           | 90            |
|    time_elapsed         | 169           |
|    total_timesteps      | 46080         |
| train/                  |               |
|    approx_kl            | 1.2841774e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0388       |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.53e+05      |
|    n_updates            | 445           |
|    policy_gradient_loss | -0.000131     |
|    value_loss           | 6.65e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.1         |
|    ep_rew_mean          | 1.94e+03     |
| time/                   |              |
|    fps                  | 272          |
|    iterations           | 91           |
|    time_elapsed         | 171          |
|    total_timesteps      | 46592        |
| train/                  |              |
|    approx_kl            | 4.742411e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.038       |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.87e+05     |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.000235    |
|    value_loss           | 5.68e+05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.2          |
|    ep_rew_mean          | 1.88e+03      |
| time/                   |               |
|    fps                  | 272           |
|    iterations           | 92            |
|    time_elapsed         | 172           |
|    total_timesteps      | 47104         |
| train/                  |               |
|    approx_kl            | 1.2642704e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0372       |
|    explained_variance   | -4.77e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.94e+05      |
|    n_updates            | 455           |
|    policy_gradient_loss | -2.02e-05     |
|    value_loss           | 4.46e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.3          |
|    ep_rew_mean          | 1.9e+03       |
| time/                   |               |
|    fps                  | 272           |
|    iterations           | 93            |
|    time_elapsed         | 174           |
|    total_timesteps      | 47616         |
| train/                  |               |
|    approx_kl            | 2.7756905e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0367       |
|    explained_variance   | -4.77e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.7e+05       |
|    n_updates            | 460           |
|    policy_gradient_loss | -0.000173     |
|    value_loss           | 4.38e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.4          |
|    ep_rew_mean          | 1.98e+03      |
| time/                   |               |
|    fps                  | 272           |
|    iterations           | 94            |
|    time_elapsed         | 176           |
|    total_timesteps      | 48128         |
| train/                  |               |
|    approx_kl            | 6.3865446e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0361       |
|    explained_variance   | -1.43e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.7e+05       |
|    n_updates            | 465           |
|    policy_gradient_loss | -9.12e-05     |
|    value_loss           | 3.41e+05      |
-------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 33.9      |
|    ep_rew_mean          | 1.82e+03  |
| time/                   |           |
|    fps                  | 272       |
|    iterations           | 95        |
|    time_elapsed         | 178       |
|    total_timesteps      | 48640     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0355   |
|    explained_variance   | -1.31e-06 |
|    learning_rate        | 0.0003    |
|    loss                 | 2.11e+05  |
|    n_updates            | 470       |
|    policy_gradient_loss | -2.22e-07 |
|    value_loss           | 4.6e+05   |
---------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33.7          |
|    ep_rew_mean          | 1.76e+03      |
| time/                   |               |
|    fps                  | 272           |
|    iterations           | 96            |
|    time_elapsed         | 180           |
|    total_timesteps      | 49152         |
| train/                  |               |
|    approx_kl            | 5.7651196e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0354       |
|    explained_variance   | -4.77e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.6e+05       |
|    n_updates            | 475           |
|    policy_gradient_loss | -0.000326     |
|    value_loss           | 5.05e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 32.6          |
|    ep_rew_mean          | 1.73e+03      |
| time/                   |               |
|    fps                  | 272           |
|    iterations           | 97            |
|    time_elapsed         | 182           |
|    total_timesteps      | 49664         |
| train/                  |               |
|    approx_kl            | 3.8435683e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0342       |
|    explained_variance   | 3.58e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.35e+05      |
|    n_updates            | 480           |
|    policy_gradient_loss | -0.000156     |
|    value_loss           | 4.91e+05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.5         |
|    ep_rew_mean          | 1.89e+03     |
| time/                   |              |
|    fps                  | 272          |
|    iterations           | 98           |
|    time_elapsed         | 184          |
|    total_timesteps      | 50176        |
| train/                  |              |
|    approx_kl            | 1.208391e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0334      |
|    explained_variance   | -1.31e-06    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.4e+05      |
|    n_updates            | 485          |
|    policy_gradient_loss | -2.86e-05    |
|    value_loss           | 4.63e+05     |
------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 34.8      |
|    ep_rew_mean          | 1.94e+03  |
| time/                   |           |
|    fps                  | 272       |
|    iterations           | 99        |
|    time_elapsed         | 185       |
|    total_timesteps      | 50688     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.033    |
|    explained_variance   | -3.81e-06 |
|    learning_rate        | 0.0003    |
|    loss                 | 1.53e+05  |
|    n_updates            | 490       |
|    policy_gradient_loss | -1.43e-07 |
|    value_loss           | 3.76e+05  |
---------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33.5          |
|    ep_rew_mean          | 1.88e+03      |
| time/                   |               |
|    fps                  | 272           |
|    iterations           | 100           |
|    time_elapsed         | 187           |
|    total_timesteps      | 51200         |
| train/                  |               |
|    approx_kl            | 3.7718564e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0331       |
|    explained_variance   | -1.43e-06     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.12e+05      |
|    n_updates            | 495           |
|    policy_gradient_loss | -1.07e-05     |
|    value_loss           | 4.16e+05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33.9          |
|    ep_rew_mean          | 1.88e+03      |
| time/                   |               |
|    fps                  | 272           |
|    iterations           | 101           |
|    time_elapsed         | 189           |
|    total_timesteps      | 51712         |
| train/                  |               |
